Timestamp,Open,High,Low,Close,Volume
03/02/10 09:35,8886.9,8886.9,8882.95,8883.8,6316817
03/02/10 09:36,8884.55,8885.95,8883.7,8884.9,6316818
03/02/10 09:37,8884.6,8887.85,8882.7,8887.85,6316819
03/02/10 09:38,8889.3,8889.3,8885.6,8886.1,6316820
03/02/10 09:39,8885.95,8888.75,8885.95,8887.55,6316821
03/02/10 09:40,8886.95,8888.8,8882.35,8886.4,6316822
03/02/10 09:41,8884.8,8884.8,8879.95,8880.05,6316823
03/02/10 09:42,8878.85,8878.85,8876.1,8876.75,6316824
03/02/10 09:43,8874,8878.5,8874,8876.95,6316825
03/02/10 09:44,8877.35,8880.8,8877.35,8879.4,6316826
03/02/10 09:45,8878.15,8878.15,8874.2,8874.2,6316827
03/02/10 09:46,8872.65,8875.3,8869,8869,6316828
03/02/10 09:47,8869.2,8871.75,8866.4,8870,6316829
03/02/10 09:48,8870.15,8871.05,8863.8,8865.35,6316830
03/02/10 09:49,8866.1,8873.65,8865.9,8873.65,6316831
03/02/10 09:50,8874.2,8875.7,8872.65,8875.7,6316832
03/02/10 09:51,8872.45,8875.3,8872,8875.3,6316833
03/02/10 09:52,8875.65,8876.5,8873.3,8873.75,6316834
03/02/10 09:53,8873.8,8876.15,8871.95,8876.15,6316835
03/02/10 09:54,8877.85,8879.65,8872.75,8872.75,6316836
03/02/10 09:55,8873.3,8876.2,8870.9,8870.9,6316837
03/02/10 09:56,8870.25,8870.25,8866.2,8866.3,6316838
03/02/10 09:57,8866.55,8869.3,8866.55,8868.4,6316839
03/02/10 09:58,8869.45,8869.85,8867.8,8868.75,6316840
03/02/10 09:59,8868.7,8869.8,8862.6,8862.75,6316841
03/02/10 10:00,8862.45,8862.8,8858.4,8861.7,6316842
03/02/10 10:01,8861.6,8862.3,8859.8,8860.75,6316843
03/02/10 10:02,8863.1,8863.3,8861.15,8861.15,6316844
03/02/10 10:03,8861.35,8864.7,8860.65,8864.7,6316845
03/02/10 10:04,8865.45,8868,8864.35,8864.8,6316846
03/02/10 10:05,8867.6,8868.9,8865.55,8867.7,6316847
03/02/10 10:06,8867.9,8871,8866.45,8871,6316848
03/02/10 10:07,8870.8,8873.2,8870.4,8873,6316849
03/02/10 10:08,8871.2,8871.4,8870,8870.05,6316850
03/02/10 10:09,8869.45,8873.7,8869.45,8870.8,6316851
03/02/10 10:10,8870.65,8877.7,8870.65,8872.4,6316852
03/02/10 10:11,8873,8876.65,8871.8,8876.65,6316853
03/02/10 10:12,8877.85,8883.5,8877.55,8880.05,6316854
03/02/10 10:13,8881.45,8887.25,8880.7,8884.75,6316855
03/02/10 10:14,8883.45,8884.2,8878.95,8878.95,6316856
03/02/10 10:15,8878.55,8879.55,8875.4,8877.85,6316857
03/02/10 10:16,8877.25,8877.25,8872.55,8874.2,6316858
03/02/10 10:17,8870.75,8874.15,8870.45,8872.1,6316859
03/02/10 10:18,8873.4,8873.8,8871.25,8871.25,6316860
03/02/10 10:19,8872.05,8873.7,8871.6,8873.7,6316861
03/02/10 10:20,8872.65,8873.5,8870.85,8870.85,6316862
03/02/10 10:21,8870.55,8870.55,8868.5,8868.85,6316863
03/02/10 10:22,8868.1,8868.15,8864.45,8864.45,6316864
03/02/10 10:23,8865,8865,8863,8864,6316865
03/02/10 10:24,8865.05,8866.95,8864.75,8866.65,6316866
03/02/10 10:25,8865.75,8865.75,8862.6,8863.2,6316867
03/02/10 10:26,8863.35,8864.35,8862.55,8862.65,6316868
03/02/10 10:27,8863.2,8863.75,8861.95,8863.5,6316869
03/02/10 10:28,8862.95,8864.3,8862.95,8863.9,6316870
03/02/10 10:29,8864.05,8868.35,8863.6,8867.2,6316871
03/02/10 10:30,8865.05,8868.8,8865.05,8868.25,6316872
03/02/10 10:31,8867.7,8870.95,8867.7,8869.3,6316873
03/02/10 10:32,8870.35,8870.35,8868.65,8869.7,6316874
03/02/10 10:33,8869.9,8869.9,8866.15,8866.8,6316875
03/02/10 10:34,8866.6,8866.6,8862.25,8863.9,6316876
03/02/10 10:35,8864.2,8869.75,8862,8868.65,6316877
03/02/10 10:36,8870.5,8871,8868.5,8869,6316878
03/02/10 10:37,8870.2,8872.3,8870.2,8871.05,6316879
03/02/10 10:38,8872.5,8872.55,8870.35,8872.55,6316880
03/02/10 10:39,8872.25,8873.1,8870.75,8873.1,6316881
03/02/10 10:40,8873.75,8878.35,8873.7,8876.75,6316882
03/02/10 10:41,8875.25,8875.25,8874.1,8875.15,6316883
03/02/10 10:42,8874.95,8875,8873.3,8874.05,6316884
03/02/10 10:43,8872.55,8872.55,8867.25,8867.25,6316885
03/02/10 10:44,8867.75,8875.05,8867.75,8875.05,6316886
03/02/10 10:45,8877.95,8878.65,8874.95,8878.65,6316887
03/02/10 10:46,8876.1,8877.8,8875.8,8875.8,6316888
03/02/10 10:47,8876.35,8876.35,8872.25,8872.85,6316889
03/02/10 10:48,8874.45,8874.75,8872.9,8874.75,6316890
03/02/10 10:49,8874.95,8877.8,8873.75,8877.8,6316891
03/02/10 10:50,8877.75,8880.2,8877.75,8878.15,6316892
03/02/10 10:51,8878.55,8879.6,8875.5,8875.5,6316893
03/02/10 10:52,8875,8876.05,8874.25,8875.55,6316894
03/02/10 10:53,8874.2,8875.7,8874.2,8875.2,6316895
03/02/10 10:54,8874.1,8874.85,8871.3,8871.85,6316896
03/02/10 10:55,8872.1,8874.25,8871.15,8871.15,6316897
03/02/10 10:56,8872.4,8872.4,8869.5,8870.25,6316898
03/02/10 10:57,8869.65,8872.85,8868.5,8870.85,6316899
03/02/10 10:58,8870.15,8872.3,8869.6,8872.3,6316900
03/02/10 10:59,8871,8873.4,8867.25,8867.55,6316901
03/02/10 11:00,8868.65,8870.9,8866.65,8870.6,6316902
03/02/10 11:01,8869.3,8870.3,8867.6,8869.3,6316903
03/02/10 11:02,8870,8872.95,8869.8,8871.8,6316904
03/02/10 11:03,8872.85,8873.35,8872.2,8873.1,6316905
03/02/10 11:04,8874.55,8880.55,8874.55,8879.7,6316906
03/02/10 11:05,8880.3,8880.3,8874.55,8875.9,6316907
03/02/10 11:06,8875.1,8877.85,8875.1,8876.95,6316908
03/02/10 11:07,8877.75,8879,8877.1,8877.3,6316909
03/02/10 11:08,8877.25,8877.25,8874.6,8875.1,6316910
03/02/10 11:09,8874,8881.45,8873.6,8881.45,6316911
03/02/10 11:10,8880.6,8880.65,8879.35,8879.35,6316912
03/02/10 11:11,8879.7,8889,8878.9,8889,6316913
03/02/10 11:12,8888.2,8888.2,8881.15,8883.6,6316914
03/02/10 11:13,8883.8,8886.85,8883.8,8885.65,6316915
03/02/10 11:14,8883.9,8886.55,8883.45,8884.85,6316916
03/02/10 11:15,8888.9,8890.65,8885.15,8889.8,6316917
03/02/10 11:16,8888.3,8893.85,8888.3,8893.85,6316918
03/02/10 11:17,8894.5,8894.5,8889.9,8889.9,6316919
03/02/10 11:18,8887.15,8891.45,8887.15,8891.45,6316920
03/02/10 11:19,8892.55,8892.9,8890.75,8892.05,6316921
03/02/10 11:20,8891.35,8892.95,8891.35,8891.7,6316922
03/02/10 11:21,8889.5,8893.25,8889.5,8892.9,6316923
03/02/10 11:22,8893.15,8898.05,8893.15,8898.05,6316924
03/02/10 11:23,8897,8898.65,8896.85,8898.3,6316925
03/02/10 11:24,8898.15,8898.15,8895.35,8896.65,6316926
03/02/10 11:25,8896.55,8902.3,8896.55,8901.25,6316927
03/02/10 11:26,8902.5,8902.5,8899.05,8899.05,6316928
03/02/10 11:27,8896.15,8898.05,8896,8896.75,6316929
03/02/10 11:28,8896.65,8897.05,8896.05,8896.5,6316930
03/02/10 11:29,8897.4,8897.85,8896.2,8896.2,6316931
03/02/10 11:30,8895.05,8895.7,8893.75,8894.25,6316932
03/02/10 11:31,8894,8894.65,8893.4,8894.4,6316933
03/02/10 11:32,8894.75,8895.7,8894.1,8895.3,6316934
03/02/10 11:33,8897.15,8899.75,8896.65,8898.1,6316935
03/02/10 11:34,8897.9,8898.8,8896.75,8896.9,6316936
03/02/10 11:35,8897.4,8898.9,8895.4,8898.9,6316937
03/02/10 11:36,8898.25,8898.8,8897.2,8898.8,6316938
03/02/10 11:37,8899.05,8899.05,8894.05,8894.05,6316939
03/02/10 11:38,8894.45,8899.4,8894.45,8895.75,6316940
03/02/10 11:39,8895.8,8895.95,8893.25,8894.3,6316941
03/02/10 11:40,8894.65,8898.95,8892.75,8898.95,6316942
03/02/10 11:41,8899.8,8902.9,8897.95,8897.95,6316943
03/02/10 11:42,8899.25,8899.25,8895.45,8897.5,6316944
03/02/10 11:43,8897.6,8897.6,8892.95,8892.95,6316945
03/02/10 11:44,8892.05,8895.75,8891.85,8893.65,6316946
03/02/10 11:45,8894.95,8898.2,8894.8,8895.3,6316947
03/02/10 11:46,8892.85,8895,8891.2,8891.95,6316948
03/02/10 11:47,8892.15,8894.05,8892.1,8894,6316949
03/02/10 11:48,8892,8894.65,8892,8894.65,6316950
03/02/10 11:49,8892.3,8894.95,8892.3,8894.95,6316951
03/02/10 11:50,8893.3,8894.4,8892.9,8893.6,6316952
03/02/10 11:51,8893.85,8896.85,8893.45,8893.7,6316953
03/02/10 11:52,8892.85,8894.15,8891.75,8894.15,6316954
03/02/10 11:53,8892.85,8894.95,8891.9,8892.95,6316955
03/02/10 11:54,8893.1,8895.4,8892.6,8895.4,6316956
03/02/10 11:55,8894.85,8895.05,8891.15,8891.15,6316957
03/02/10 11:56,8890.6,8890.6,8889.05,8890.5,6316958
03/02/10 11:57,8892.15,8893.2,8890.6,8891.5,6316959
03/02/10 11:58,8891.6,8891.75,8890.3,8891.25,6316960
03/02/10 11:59,8891.5,8891.55,8890.45,8891.4,6316961
03/02/10 12:00,8890.9,8892.7,8890.85,8890.95,6316962
03/02/10 12:01,8890.2,8891.55,8889.7,8889.9,6316963
03/02/10 12:02,8888.45,8890.4,8887.7,8888.35,6316964
03/02/10 12:03,8890.15,8890.15,8886.05,8886.35,6316965
03/02/10 12:04,8887.9,8887.9,8883.8,8887,6316966
03/02/10 12:05,8885.95,8886.65,8880.1,8880.5,6316967
03/02/10 12:06,8881.8,8886.8,8881.8,8886.8,6316968
03/02/10 12:07,8885.45,8886.1,8883.5,8883.5,6316969
03/02/10 12:08,8883.45,8885.7,8883.15,8884.65,6316970
03/02/10 12:09,8884.75,8887,8884.75,8886.1,6316971
03/02/10 12:10,8886.7,8890.2,8886.5,8890.2,6316972
03/02/10 12:11,8891.15,8891.15,8888.05,8889.9,6316973
03/02/10 12:12,8890.4,8892.3,8889.9,8890.4,6316974
03/02/10 12:13,8890.3,8890.3,8886.2,8886.4,6316975
03/02/10 12:14,8888.15,8888.25,8887.25,8887.9,6316976
03/02/10 12:15,8888.05,8888.45,8884.65,8885.5,6316977
03/02/10 12:16,8883.95,8889.7,8883.95,8889.55,6316978
03/02/10 12:17,8889.4,8890.3,8888.1,8890.3,6316979
03/02/10 12:18,8889.65,8889.95,8888.35,8888.6,6316980
03/02/10 12:19,8887.75,8892.5,8887.75,8892.5,6316981
03/02/10 12:20,8890.15,8894.15,8890.15,8892.95,6316982
03/02/10 12:21,8893.05,8894.9,8890.6,8892.1,6316983
03/02/10 12:22,8893.8,8894.6,8892.05,8892.3,6316984
03/02/10 12:23,8893.65,8895.75,8892.65,8894.9,6316985
03/02/10 12:24,8893.2,8897,8893.2,8894.95,6316986
03/02/10 12:25,8895.85,8899.45,8895.85,8897.55,6316987
03/02/10 12:26,8897.4,8897.5,8896.4,8896.55,6316988
03/02/10 12:27,8897.25,8898,8895.45,8895.65,6316989
03/02/10 12:28,8895.85,8896,8893.9,8893.9,6316990
03/02/10 12:29,8895,8900.25,8894.7,8899.75,6316991
03/02/10 12:30,8899.8,8902.15,8899.3,8900.45,6316992
03/02/10 12:31,8900.15,8904.25,8900.15,8902.25,6316993
03/02/10 12:32,8900,8903.7,8899.9,8903.7,6316994
03/02/10 12:33,8904.85,8909.5,8903.35,8909.5,6316995
03/02/10 12:34,8909.05,8911.25,8908.65,8909.75,6316996
03/02/10 12:35,8910.25,8910.3,8908.3,8908.3,6316997
03/02/10 12:36,8908.05,8908.5,8905.35,8905.35,6316998
03/02/10 12:37,8905.7,8906.3,8903.15,8903.15,6316999
03/02/10 12:38,8903.55,8903.55,8899.8,8899.8,6317000
03/02/10 12:39,8900,8900.85,8897.9,8899.6,6317001
03/02/10 12:40,8896.55,8899.35,8896.45,8899.35,6317002
03/02/10 12:41,8896.9,8899.25,8896.4,8897.1,6317003
03/02/10 12:42,8897.3,8897.9,8894.9,8895.55,6317004
03/02/10 12:43,8895.25,8897.85,8895.25,8896.9,6317005
03/02/10 12:44,8899.25,8900.2,8895.95,8897.5,6317006
03/02/10 12:45,8895.7,8897.05,8894.6,8895.1,6317007
03/02/10 12:46,8894.3,8894.3,8886.9,8886.9,6317008
03/02/10 12:47,8886.5,8886.5,8877.75,8879.15,6317009
03/02/10 12:48,8881.25,8884.35,8878.75,8884.35,6317010
03/02/10 12:49,8879.4,8881.45,8879.3,8881.45,6317011
03/02/10 12:50,8881.25,8884.45,8881.25,8884.45,6317012
03/02/10 12:51,8883.6,8886.6,8883.6,8886.6,6317013
03/02/10 12:52,8886.65,8890.05,8884.5,8884.5,6317014
03/02/10 12:53,8884.4,8887.25,8884.3,8887.25,6317015
03/02/10 12:54,8886.7,8888.35,8885.4,8886.9,6317016
03/02/10 12:55,8886.7,8888.85,8885.75,8888.85,6317017
03/02/10 12:56,8887.95,8888.25,8884.6,8885,6317018
03/02/10 12:57,8885.15,8888.5,8885.15,8887.7,6317019
03/02/10 12:58,8887.75,8889,8887.7,8889,6317020
03/02/10 12:59,8885.7,8888.45,8885.7,8888.4,6317021
03/02/10 13:00,8888.2,8890.95,8888.05,8888.3,6317022
03/02/10 13:01,8889.5,8891.6,8888.15,8890.55,6317023
03/02/10 13:02,8891.85,8892.15,8889.9,8889.9,6317024
03/02/10 13:03,8889.65,8889.65,8886.75,8888.65,6317025
03/02/10 13:04,8890.6,8890.6,8888.4,8889.1,6317026
03/02/10 13:05,8889,8889,8885.3,8885.3,6317027
03/02/10 13:06,8883.7,8883.8,8879.8,8879.8,6317028
03/02/10 13:07,8879.5,8881.8,8879.5,8881.8,6317029
03/02/10 13:08,8881.7,8883.85,8881.7,8883.8,6317030
03/02/10 13:09,8884.2,8888.95,8884.2,8888.95,6317031
03/02/10 13:10,8888.85,8893,8888.85,8893,6317032
03/02/10 13:11,8892.05,8899,8892.05,8896.5,6317033
03/02/10 13:12,8896.35,8897,8895.7,8897,6317034
03/02/10 13:13,8897.2,8897.2,8893.9,8895.4,6317035
03/02/10 13:14,8894.65,8895.1,8892.25,8893.3,6317036
03/02/10 13:15,8894.1,8894.85,8893.5,8894.35,6317037
03/02/10 13:16,8894.5,8899.4,8894.5,8898.85,6317038
03/02/10 13:17,8900.5,8903,8899.65,8901.35,6317039
03/02/10 13:18,8900.45,8900.9,8896.8,8896.8,6317040
03/02/10 13:19,8897.85,8898.65,8896.75,8897.85,6317041
03/02/10 13:20,8898.45,8898.45,8895.1,8895.1,6317042
03/02/10 13:21,8896.6,8897.5,8893.9,8896.9,6317043
03/02/10 13:22,8897.45,8898.15,8894.85,8898.15,6317044
03/02/10 13:23,8899.2,8899.9,8896.4,8897.35,6317045
03/02/10 13:24,8894.95,8896.35,8894.9,8895.15,6317046
03/02/10 13:25,8895.35,8897.1,8894.3,8895.55,6317047
03/02/10 13:26,8895.5,8895.5,8893.4,8893.65,6317048
03/02/10 13:27,8893.75,8894.55,8890.55,8894.55,6317049
03/02/10 13:28,8892.3,8898.7,8892.3,8897.7,6317050
03/02/10 13:29,8896.75,8899.65,8896.75,8899.65,6317051
03/02/10 13:30,8899.6,8900.75,8899.4,8900.25,6317052
03/02/10 13:31,8897.95,8901.6,8897.95,8900.6,6317053
03/02/10 13:32,8900.65,8915.55,8900.6,8915.55,6317054
03/02/10 13:33,8914.2,8914.5,8909.2,8914.5,6317055
03/02/10 13:34,8914.7,8917.05,8914,8916.9,6317056
03/02/10 13:35,8916.6,8919,8914.15,8917.95,6317057
03/02/10 13:36,8917.65,8919.2,8916.05,8916.05,6317058
03/02/10 13:37,8916.1,8916.75,8914.1,8915.85,6317059
03/02/10 13:38,8915.5,8918.5,8914.05,8918.5,6317060
03/02/10 13:39,8919.5,8921.7,8917.9,8917.9,6317061
03/02/10 13:40,8918.3,8922.7,8917.7,8922.7,6317062
03/02/10 13:41,8920.55,8926.7,8918.5,8925.55,6317063
03/02/10 13:42,8924.55,8925.1,8919.6,8921.75,6317064
03/02/10 13:43,8921.5,8922.9,8919.5,8919.95,6317065
03/02/10 13:44,8920.85,8922.05,8917.6,8919.9,6317066
03/02/10 13:45,8919.6,8919.6,8917.95,8917.95,6317067
03/02/10 13:46,8916.95,8916.95,8915.3,8916.1,6317068
03/02/10 13:47,8916.25,8916.65,8915.15,8915.9,6317069
03/02/10 13:48,8914.25,8915.6,8912.8,8912.8,6317070
03/02/10 13:49,8913.85,8915.9,8912.85,8915.9,6317071
03/02/10 13:50,8915.95,8915.95,8912.85,8912.85,6317072
03/02/10 13:51,8912.4,8918.4,8912.25,8915.9,6317073
03/02/10 13:52,8918.15,8918.15,8911.5,8912.05,6317074
03/02/10 13:53,8911.5,8911.7,8909.8,8910.55,6317075
03/02/10 13:54,8909.95,8909.95,8907.4,8909.05,6317076
03/02/10 13:55,8908.85,8910.35,8906.65,8906.65,6317077
03/02/10 13:56,8908.75,8913.9,8908.7,8912.15,6317078
03/02/10 13:57,8914.3,8914.95,8910.75,8912.35,6317079
03/02/10 13:58,8913.6,8914.2,8911.5,8913.45,6317080
03/02/10 13:59,8912.85,8915,8912.85,8915,6317081
03/02/10 14:00,8915.25,8916.1,8914.45,8915.85,6317082
03/02/10 14:01,8914.2,8915.4,8912.25,8912.55,6317083
03/02/10 14:02,8911.4,8912.95,8910.25,8911.4,6317084
03/02/10 14:03,8911.65,8911.65,8908.6,8910.45,6317085
03/02/10 14:04,8909.15,8913.65,8909.15,8913.2,6317086
03/02/10 14:05,8912.85,8915.6,8912.4,8915.05,6317087
03/02/10 14:06,8913.25,8918.95,8912.75,8918.95,6317088
03/02/10 14:07,8918.9,8921.5,8917,8917.6,6317089
03/02/10 14:08,8917.4,8917.75,8914.9,8915.95,6317090
03/02/10 14:09,8918.3,8925.8,8918.3,8925.8,6317091
03/02/10 14:10,8924.65,8927.35,8923.3,8926.5,6317092
03/02/10 14:11,8926.4,8928.55,8925.15,8928.55,6317093
03/02/10 14:12,8928.7,8931.35,8928.7,8930.4,6317094
03/02/10 14:13,8929.65,8931.95,8926.85,8931.95,6317095
03/02/10 14:14,8930.65,8932.95,8929.1,8929.1,6317096
03/02/10 14:15,8930.75,8930.8,8928.35,8930.05,6317097
03/02/10 14:16,8929.3,8929.4,8928.05,8928.65,6317098
03/02/10 14:17,8928.85,8932.95,8928.85,8931.1,6317099
03/02/10 14:18,8931.45,8932.75,8929.6,8931.05,6317100
03/02/10 14:19,8930,8931.1,8928.75,8929.35,6317101
03/02/10 14:20,8930.6,8930.6,8928,8928.15,6317102
03/02/10 14:21,8927.85,8928.85,8926.25,8926.25,6317103
03/02/10 14:22,8926,8926.65,8924.45,8925.3,6317104
03/02/10 14:23,8925.9,8925.9,8922.65,8924.45,6317105
03/02/10 14:24,8922.05,8923.9,8918.25,8918.25,6317106
03/02/10 14:25,8918,8918,8911.15,8911.15,6317107
03/02/10 14:26,8911.45,8913.9,8911,8913.15,6317108
03/02/10 14:27,8913.1,8914.8,8913.1,8913.8,6317109
03/02/10 14:28,8913.15,8913.95,8912.05,8913.95,6317110
03/02/10 14:29,8913.25,8913.25,8910.55,8910.55,6317111
03/02/10 14:30,8910.7,8911.7,8910.65,8910.65,6317112
03/02/10 14:31,8911.65,8911.65,8908.7,8909.3,6317113
03/02/10 14:32,8909.4,8909.85,8907.4,8908.3,6317114
03/02/10 14:33,8909.4,8909.9,8907.1,8909.9,6317115
03/02/10 14:34,8910.3,8918.6,8910.3,8918.6,6317116
03/02/10 14:35,8919.35,8919.45,8917.75,8917.75,6317117
03/02/10 14:36,8921.25,8923.65,8921.25,8922.8,6317118
03/02/10 14:37,8922.35,8923,8920.4,8921,6317119
03/02/10 14:38,8920.95,8923.15,8920.9,8922.8,6317120
03/02/10 14:39,8922.4,8922.4,8917.9,8919.25,6317121
03/02/10 14:40,8919,8925,8918.9,8923.45,6317122
03/02/10 14:41,8925.75,8930.65,8925.75,8930.1,6317123
03/02/10 14:42,8927.8,8929.85,8927.2,8929.85,6317124
03/02/10 14:43,8929.55,8930.85,8929.55,8929.7,6317125
03/02/10 14:44,8928.9,8928.9,8926.75,8926.75,6317126
03/02/10 14:45,8928.4,8931.6,8928.25,8928.9,6317127
03/02/10 14:46,8927.7,8927.7,8924.6,8927.2,6317128
03/02/10 14:47,8925.65,8926.95,8922.35,8922.35,6317129
03/02/10 14:48,8922.5,8923.55,8920.6,8923.05,6317130
03/02/10 14:49,8922.55,8922.6,8921.4,8921.5,6317131
03/02/10 14:50,8920.9,8921.6,8919.9,8921.6,6317132
03/02/10 14:51,8921.55,8922.4,8920.2,8922.4,6317133
03/02/10 14:52,8921.05,8922.05,8919.45,8919.45,6317134
03/02/10 14:53,8920.6,8920.6,8917.7,8917.7,6317135
03/02/10 14:54,8917.8,8919.9,8917.75,8918.6,6317136
03/02/10 14:55,8917.65,8919,8917.65,8917.8,6317137
03/02/10 14:56,8917.6,8919.8,8916.95,8918.9,6317138
03/02/10 14:57,8918.15,8919.95,8918.15,8919.95,6317139
03/02/10 14:58,8919.85,8921.95,8919.85,8920.95,6317140
03/02/10 14:59,8922.3,8922.3,8917.6,8917.75,6317141
03/02/10 15:00,8917.55,8919,8917.3,8917.4,6317142
03/02/10 15:01,8916.95,8918.15,8913.95,8913.95,6317143
03/02/10 15:02,8913.1,8913.1,8906.25,8906.25,6317144
03/02/10 15:03,8907.15,8907.8,8904.45,8904.45,6317145
03/02/10 15:04,8903.5,8906,8900.65,8900.65,6317146
03/02/10 15:05,8901.25,8904.4,8899.75,8903.3,6317147
03/02/10 15:06,8902.3,8905.9,8902.3,8905.2,6317148
03/02/10 15:07,8899.8,8903.75,8898.65,8901.5,6317149
03/02/10 15:08,8903.95,8905.6,8903.55,8904.55,6317150
03/02/10 15:09,8906.85,8910.6,8906.85,8909.8,6317151
03/02/10 15:10,8910.05,8911.5,8908.35,8911.5,6317152
03/02/10 15:11,8911.25,8912.9,8911.25,8912.45,6317153
03/02/10 15:12,8911.45,8912.6,8909.6,8909.6,6317154
03/02/10 15:13,8910.75,8917.3,8910.75,8917.3,6317155
03/02/10 15:14,8916.35,8923.4,8916.35,8920.55,6317156
03/02/10 15:15,8919.6,8921.5,8917.25,8921.5,6317157
03/02/10 15:16,8920.7,8922.6,8917.55,8920.35,6317158
03/02/10 15:17,8919.1,8919.9,8916.95,8917.7,6317159
03/02/10 15:18,8918.65,8922.75,8915.05,8922.75,6317160
03/02/10 15:19,8921.05,8923.3,8920.85,8923.1,6317161
03/02/10 15:20,8923.4,8924.4,8921.75,8924.2,6317162
03/02/10 15:21,8921.7,8933,8921.7,8932.8,6317163
03/02/10 15:22,8931.6,8936.8,8931.55,8933.65,6317164
03/02/10 15:23,8932.05,8937.5,8932.05,8936.75,6317165
03/02/10 15:24,8935.65,8938.7,8935.65,8936.9,6317166
03/02/10 15:25,8936.95,8936.95,8933.5,8935.6,6317167
03/02/10 15:26,8933.8,8938.3,8933.8,8937.7,6317168
03/02/10 15:27,8936.4,8937.85,8934.45,8934.45,6317169
03/02/10 15:28,8934,8939.5,8932.5,8938.15,6317170
03/02/10 15:29,8941.15,8945.6,8939.7,8945.6,6317171
03/02/10 15:30,8944.8,8944.95,8941.35,8943.45,6317172
03/03/10 09:01,8922.15,8955.95,8922.15,8955.95,6317173
03/03/10 09:02,8960.4,8975.5,8958.55,8973.9,6317174
03/03/10 09:03,8977.2,8981.25,8973.15,8974.9,6317175
03/03/10 09:04,8972.65,8976,8972.65,8975,6317176
03/03/10 09:05,8977.55,8994.65,8976.8,8994.65,6317177
03/03/10 09:06,8996.15,9000.3,8995.35,8998.05,6317178
03/03/10 09:07,9001.1,9003.35,8996.6,8996.6,6317179
03/03/10 09:08,8998.25,8998.25,8989.95,8989.95,6317180
03/03/10 09:09,8985.65,8990.05,8985.65,8990.05,6317181
03/03/10 09:10,8990.15,8996.6,8988.4,8996.6,6317182
03/03/10 09:11,8995.35,8995.35,8986.55,8986.55,6317183
03/03/10 09:12,8989.05,8992.6,8987.45,8987.45,6317184
03/03/10 09:13,8987.6,8992.8,8987.6,8990.15,6317185
03/03/10 09:14,8990.2,8992.9,8989.2,8992.9,6317186
03/03/10 09:15,8990.75,8990.75,8986.65,8987.95,6317187
03/03/10 09:16,8986.4,8987.65,8982.65,8982.65,6317188
03/03/10 09:17,8982.7,8985.2,8982.7,8982.9,6317189
03/03/10 09:18,8983.8,8984.6,8979.1,8979.1,6317190
03/03/10 09:19,8977.85,8978.55,8975.75,8977.95,6317191
03/03/10 09:20,8977.2,8978.5,8973.15,8973.15,6317192
03/03/10 09:21,8974.7,8974.8,8972.25,8973.65,6317193
03/03/10 09:22,8973.1,8974.45,8973,8974.45,6317194
03/03/10 09:23,8976.15,8976.15,8970,8970,6317195
03/03/10 09:24,8968.35,8970.95,8968.35,8970.4,6317196
03/03/10 09:25,8971,8973.35,8971,8972.65,6317197
